ds,y
2021-07-30 06:22:15,745.2
2021-07-30 06:24:15,745.2
2021-07-30 06:26:16,745.2
2021-07-30 06:28:15,745.2
2021-07-30 06:30:16,745.1
2021-07-30 06:32:15,745.1
2021-07-30 06:34:15,745.1
2021-07-30 06:36:16,745.1
2021-07-30 06:38:15,745.1
2021-07-30 06:40:15,745.1
2021-07-30 06:42:16,745.2
2021-07-30 06:44:16,745.2
2021-07-30 06:46:15,745.2
2021-07-30 06:48:15,745.2
2021-07-30 06:50:15,745.2
2021-07-30 06:52:15,745.2
2021-07-30 06:54:15,745.2
2021-07-30 06:56:15,745.2
2021-07-30 06:58:15,745.2
2021-07-30 07:00:15,745.2
2021-07-30 07:02:15,745.1
2021-07-30 07:04:15,745.2
2021-07-30 07:06:16,745.2
2021-07-30 07:08:15,745.2
2021-07-30 07:10:15,745.2
2021-07-30 07:12:15,745.2
2021-07-30 07:14:16,745.1
2021-07-30 07:16:15,745.2
2021-07-30 07:18:15,745.1
2021-07-30 07:20:16,745.1
2021-07-30 07:22:15,745.1
2021-07-30 07:24:15,745.1
2021-07-30 07:26:15,745.1
2021-07-30 07:28:16,745.1
2021-07-30 07:30:15,745.0
2021-07-30 07:32:15,745.0
2021-07-30 07:34:15,745.0
2021-07-30 07:36:15,744.9
2021-07-30 07:38:15,744.9
2021-07-30 07:40:15,744.9
2021-07-30 07:42:15,744.9
2021-07-30 07:44:15,744.9
2021-07-30 07:46:15,744.9
2021-07-30 07:48:15,745.0
2021-07-30 07:50:15,745.0
2021-07-30 07:52:16,745.0
2021-07-30 07:54:15,745.0
2021-07-30 07:56:16,745.0
2021-07-30 07:58:15,745.0
2021-07-30 08:00:15,745.0
2021-07-30 08:02:15,745.0
2021-07-30 08:04:15,745.0
2021-07-30 08:06:15,745.0
2021-07-30 08:08:15,745.0
2021-07-30 08:10:15,745.0
2021-07-30 08:12:15,745.1
2021-07-30 08:14:15,745.1
2021-07-30 08:16:15,745.0
2021-07-30 08:18:15,745.0
2021-07-30 08:20:16,745.0
2021-07-30 08:22:15,745.1
2021-07-30 08:24:15,745.1
2021-07-30 08:26:15,745.1
2021-07-30 08:28:15,745.1
2021-07-30 08:30:15,745.1
2021-07-30 08:32:16,745.0
2021-07-30 08:34:15,745.1
2021-07-30 08:36:16,745.0
2021-07-30 08:38:15,745.0
2021-07-30 08:40:15,745.1
2021-07-30 08:42:16,745.1
2021-07-30 08:44:15,745.0
2021-07-30 08:46:16,745.0
2021-07-30 08:48:15,745.1
2021-07-30 08:50:15,745.0
2021-07-30 08:52:15,745.0
2021-07-30 08:54:15,745.0
2021-07-30 08:56:15,745.0
2021-07-30 08:58:15,744.9
2021-07-30 09:00:16,745.0
2021-07-30 09:02:15,745.0
2021-07-30 09:04:15,744.9
2021-07-30 09:06:15,745.0
2021-07-30 09:08:16,745.0
2021-07-30 09:10:16,744.9
2021-07-30 09:12:15,744.9
2021-07-30 09:14:15,744.9
2021-07-30 09:16:16,744.9
2021-07-30 09:18:15,744.9
2021-07-30 09:20:15,744.9
2021-07-30 09:22:15,744.9
2021-07-30 09:24:15,744.9
2021-07-30 09:26:15,744.9
2021-07-30 09:28:15,744.9
2021-07-30 09:30:15,744.9
2021-07-30 09:32:15,744.9
2021-07-30 09:34:15,744.8
2021-07-30 09:36:15,744.9
2021-07-30 09:38:15,744.9
2021-07-30 09:40:15,744.8
2021-07-30 09:42:15,744.8
2021-07-30 09:44:15,744.9
2021-07-30 09:46:15,744.8
2021-07-30 09:48:15,744.8
2021-07-30 09:50:15,744.8
2021-07-30 09:52:15,744.8
2021-07-30 09:54:15,744.8
2021-07-30 09:56:15,744.9
2021-07-30 09:58:15,744.8
2021-07-30 10:00:15,744.8
2021-07-30 10:02:15,744.8
2021-07-30 10:04:15,744.8
2021-07-30 10:06:15,744.8
2021-07-30 10:08:15,744.7
2021-07-30 10:10:15,744.7
2021-07-30 10:12:16,744.7
2021-07-30 10:14:15,744.7
2021-07-30 10:16:15,744.7
2021-07-30 10:18:15,744.8
2021-07-30 10:20:15,744.8
2021-07-30 10:22:15,744.8
2021-07-30 10:24:15,744.8
2021-07-30 10:26:15,744.7
2021-07-30 10:28:15,744.7
2021-07-30 10:30:15,744.7
2021-07-30 10:32:16,744.7
2021-07-30 10:34:15,744.7
2021-07-30 10:36:15,744.7
2021-07-30 10:38:15,744.8
2021-07-30 10:40:15,744.8
2021-07-30 10:42:15,744.8
2021-07-30 10:44:16,744.8
2021-07-30 10:46:15,744.9
2021-07-30 10:48:16,744.9
2021-07-30 10:50:15,744.9
2021-07-30 10:52:15,744.9
2021-07-30 10:54:16,744.9
2021-07-30 10:56:15,744.8
2021-07-30 10:58:15,744.8
2021-07-30 11:00:15,744.8
2021-07-30 11:02:16,744.8
2021-07-30 11:04:16,744.8
2021-07-30 11:06:15,744.8
2021-07-30 11:08:15,744.9
2021-07-30 11:10:16,744.9
2021-07-30 11:12:15,744.9
2021-07-30 11:14:15,745.0
2021-07-30 11:16:15,745.0
2021-07-30 11:18:15,745.0
2021-07-30 11:20:15,745.0
2021-07-30 11:22:15,744.9
2021-07-30 11:24:15,744.9
2021-07-30 11:26:15,744.8
2021-07-30 11:28:15,744.9
2021-07-30 11:30:16,744.9
2021-07-30 11:32:16,744.8
2021-07-30 11:34:15,744.8
2021-07-30 11:36:15,744.7
2021-07-30 11:38:15,744.7
2021-07-30 11:40:16,744.7
2021-07-30 11:42:15,744.7
2021-07-30 11:44:15,744.7
2021-07-30 11:46:16,744.6
2021-07-30 11:48:15,744.6
2021-07-30 11:50:16,744.6
2021-07-30 11:52:16,744.6
2021-07-30 11:54:15,744.5
2021-07-30 11:56:16,744.5
2021-07-30 11:58:15,744.5
2021-07-30 12:00:16,744.5
2021-07-30 12:02:16,744.5
2021-07-30 12:04:16,744.5
2021-07-30 12:06:16,744.6
2021-07-30 12:08:16,744.5
2021-07-30 12:10:16,744.5
2021-07-30 12:12:16,744.5
2021-07-30 12:14:16,744.5
2021-07-30 12:16:16,744.5
2021-07-30 12:18:15,744.5
2021-07-30 12:20:16,744.4
2021-07-30 12:22:16,744.4
2021-07-30 12:24:16,744.4
2021-07-30 12:26:16,744.4
2021-07-30 12:28:16,744.4
2021-07-30 12:30:15,744.4
2021-07-30 12:32:16,744.4
2021-07-30 12:34:15,744.4
2021-07-30 12:36:15,744.4
2021-07-30 12:38:15,744.4
2021-07-30 12:40:16,744.4
2021-07-30 12:42:15,744.4
2021-07-30 12:44:15,744.4
2021-07-30 12:46:15,744.3
2021-07-30 12:48:15,744.3
2021-07-30 12:50:16,744.3
2021-07-30 12:52:15,744.3
2021-07-30 12:54:15,744.3
2021-07-30 12:56:15,744.2
2021-07-30 12:58:15,744.3
2021-07-30 13:00:15,744.2
2021-07-30 13:02:15,744.2
2021-07-30 13:04:15,744.2
2021-07-30 13:06:15,744.2
2021-07-30 13:08:15,744.2
2021-07-30 13:10:15,744.1
2021-07-30 13:12:15,744.1
2021-07-30 13:14:15,744.1
2021-07-30 13:16:15,744.1
2021-07-30 13:18:15,744.1
2021-07-30 13:20:16,744.1
2021-07-30 13:22:15,744.1
2021-07-30 13:24:15,744.0
2021-07-30 13:26:15,744.1
2021-07-30 13:28:15,744.1
2021-07-30 13:30:15,744.1
2021-07-30 13:32:15,744.1
2021-07-30 13:34:15,744.1
2021-07-30 13:36:15,744.2
2021-07-30 13:38:15,744.2
2021-07-30 13:40:15,744.3
2021-07-30 13:42:15,744.2
2021-07-30 13:44:15,744.2
2021-07-30 13:46:15,744.2
2021-07-30 13:48:15,744.2
2021-07-30 13:50:15,744.2
2021-07-30 13:52:15,744.2
2021-07-30 13:54:15,744.2
2021-07-30 13:56:15,744.2
2021-07-30 13:58:15,744.2
2021-07-30 14:00:15,744.2
2021-07-30 14:02:15,744.2
2021-07-30 14:04:16,744.2
2021-07-30 14:06:15,744.2
2021-07-30 14:08:15,744.2
2021-07-30 14:10:15,744.2
2021-07-30 14:12:15,744.1
2021-07-30 14:14:15,744.1
2021-07-30 14:16:15,744.1
2021-07-30 14:18:16,744.1
2021-07-30 14:20:15,744.1
2021-07-30 14:22:15,744.1
2021-07-30 14:24:15,744.1
2021-07-30 14:26:15,744.1
2021-07-30 14:28:15,744.1
2021-07-30 14:30:15,744.1
2021-07-30 14:32:15,744.1
2021-07-30 14:34:15,744.0
2021-07-30 14:36:15,744.0
2021-07-30 14:38:15,744.0
2021-07-30 14:40:15,744.1
2021-07-30 14:42:15,744.1
2021-07-30 14:44:15,744.1
2021-07-30 14:46:15,744.1
2021-07-30 14:48:15,744.0
2021-07-30 14:50:15,744.1
2021-07-30 14:52:15,744.1
2021-07-30 14:54:15,744.0
2021-07-30 14:56:15,744.1
2021-07-30 14:58:15,744.0
2021-07-30 15:00:16,744.0
2021-07-30 15:02:15,744.0
2021-07-30 15:04:16,744.0
2021-07-30 15:06:15,744.0
2021-07-30 15:08:15,744.0
2021-07-30 15:10:15,744.0
2021-07-30 15:12:16,744.0
2021-07-30 15:14:15,744.0
2021-07-30 15:16:16,744.1
2021-07-30 15:18:15,744.2
2021-07-30 15:20:15,744.2
2021-07-30 15:22:15,744.2
2021-07-30 15:24:15,744.2
2021-07-30 15:26:16,744.3
2021-07-30 15:28:15,744.4
2021-07-30 15:30:15,744.4
2021-07-30 15:32:15,744.5
2021-07-30 15:34:15,744.5
2021-07-30 15:36:15,744.5
2021-07-30 15:38:15,744.5
2021-07-30 15:40:15,744.6
2021-07-30 15:42:15,744.6
2021-07-30 15:44:15,744.5
2021-07-30 15:46:15,744.5
2021-07-30 15:48:15,744.5
2021-07-30 15:50:15,744.5
2021-07-30 15:52:15,744.5
2021-07-30 15:54:16,744.5
2021-07-30 15:56:15,744.4
2021-07-30 15:58:15,744.4
2021-07-30 16:00:15,744.4
2021-07-30 16:02:15,744.4
2021-07-30 16:04:15,744.4
2021-07-30 16:06:15,744.4
2021-07-30 16:08:15,744.4
2021-07-30 16:10:15,744.4
2021-07-30 16:12:15,744.4
2021-07-30 16:14:15,744.4
2021-07-30 16:16:15,744.4
2021-07-30 16:18:15,744.4
2021-07-30 16:20:15,744.4
2021-07-30 16:22:16,744.4
2021-07-30 16:24:15,744.4
2021-07-30 16:26:15,744.4
2021-07-30 16:28:15,744.5
2021-07-30 16:30:16,744.4
2021-07-30 16:32:15,744.5
2021-07-30 16:34:15,744.5
2021-07-30 16:36:15,744.5
2021-07-30 16:38:15,744.5
2021-07-30 16:40:15,744.6
2021-07-30 16:42:15,744.6
2021-07-30 16:44:15,744.6
2021-07-30 16:46:15,744.6
2021-07-30 16:48:15,744.7
2021-07-30 16:50:15,744.7
2021-07-30 16:52:15,744.7
2021-07-30 16:54:15,744.7
2021-07-30 16:56:15,744.8
2021-07-30 16:58:15,744.8
2021-07-30 17:00:16,744.9
2021-07-30 17:02:15,744.9
2021-07-30 17:04:15,744.9
2021-07-30 17:06:15,745.0
2021-07-30 17:08:15,745.0
2021-07-30 17:10:15,745.1
2021-07-30 17:12:15,745.1
2021-07-30 17:14:15,745.1
2021-07-30 17:16:15,745.1
2021-07-30 17:18:16,745.2
2021-07-30 17:20:15,745.2
2021-07-30 17:22:16,745.2
2021-07-30 17:24:16,745.3
2021-07-30 17:26:16,745.3
2021-07-30 17:28:15,745.3
2021-07-30 17:30:15,745.3
2021-07-30 17:32:15,745.3
2021-07-30 17:34:15,745.4
2021-07-30 17:36:15,745.4
2021-07-30 17:38:15,745.4
2021-07-30 17:40:15,745.4
2021-07-30 17:42:15,745.4
2021-07-30 17:44:15,745.4
2021-07-30 17:46:15,745.5
2021-07-30 17:48:15,745.5
2021-07-30 17:50:16,745.5
2021-07-30 17:52:15,745.5
2021-07-30 17:54:16,745.5
2021-07-30 17:56:15,745.5
2021-07-30 17:58:16,745.5
2021-07-30 18:00:15,745.5
2021-07-30 18:02:16,745.5
2021-07-30 18:04:16,745.5
2021-07-30 18:06:16,745.5
2021-07-30 18:08:16,745.5
2021-07-30 18:10:16,745.5
2021-07-30 18:12:15,745.5
2021-07-30 18:14:16,745.5
2021-07-30 18:16:16,745.5
2021-07-30 18:18:16,745.5
2021-07-30 18:20:16,745.5
2021-07-30 18:22:16,745.5
2021-07-30 18:24:16,745.5
2021-07-30 18:26:16,745.5
2021-07-30 18:28:16,745.5
2021-07-30 18:30:16,745.5
2021-07-30 18:32:16,745.5
2021-07-30 18:34:16,745.6
2021-07-30 18:36:15,745.5
2021-07-30 18:38:15,745.5
2021-07-30 18:40:15,745.5
2021-07-30 18:42:15,745.5
2021-07-30 18:44:16,745.6
2021-07-30 18:46:15,745.5
2021-07-30 18:48:15,745.6
2021-07-30 18:50:15,745.5
2021-07-30 18:52:15,745.6
2021-07-30 18:54:15,745.6
2021-07-30 18:56:15,745.6
2021-07-30 18:58:16,745.6
2021-07-30 19:00:15,745.6
2021-07-30 19:02:15,745.6
2021-07-30 19:04:15,745.6
2021-07-30 19:06:15,745.6
2021-07-30 19:08:15,745.6
2021-07-30 19:10:15,745.6
2021-07-30 19:12:15,745.6
2021-07-30 19:14:15,745.6
2021-07-30 19:16:15,745.6
2021-07-30 19:18:15,745.6
2021-07-30 19:20:15,745.6
2021-07-30 19:22:15,745.6
2021-07-30 19:24:15,745.6
2021-07-30 19:26:15,745.6
2021-07-30 19:28:15,745.6
2021-07-30 19:30:15,745.6
2021-07-30 19:32:15,745.7
2021-07-30 19:34:15,745.7
2021-07-30 19:36:15,745.7
2021-07-30 19:38:15,745.7
2021-07-30 19:40:15,745.7
2021-07-30 19:42:15,745.7
2021-07-30 19:44:16,745.7
2021-07-30 19:46:16,745.7
2021-07-30 19:48:15,745.7
2021-07-30 19:50:15,745.7
2021-07-30 19:52:15,745.8
2021-07-30 19:54:16,745.8
2021-07-30 19:56:16,745.8
2021-07-30 19:58:15,745.8
2021-07-30 20:00:16,745.8
2021-07-30 20:02:15,745.9
2021-07-30 20:04:15,745.9
2021-07-30 20:06:15,745.9
2021-07-30 20:08:15,745.9
2021-07-30 20:10:15,745.9
2021-07-30 20:12:15,745.9
2021-07-30 20:14:15,745.9
2021-07-30 20:16:15,746.0
2021-07-30 20:18:15,746.0
2021-07-30 20:20:15,746.0
2021-07-30 20:22:15,746.0
2021-07-30 20:24:15,746.0
2021-07-30 20:26:15,746.0
2021-07-30 20:28:15,746.0
2021-07-30 20:30:15,746.1
2021-07-30 20:32:15,746.1
2021-07-30 20:34:15,746.1
2021-07-30 20:36:15,746.1
2021-07-30 20:38:15,746.1
2021-07-30 20:40:16,746.1
2021-07-30 20:42:16,746.1
2021-07-30 20:44:16,746.2
2021-07-30 20:46:16,746.2
2021-07-30 20:48:16,746.2
2021-07-30 20:50:16,746.2
2021-07-30 20:52:16,746.2
2021-07-30 20:54:15,746.2
2021-07-30 20:56:15,746.2
2021-07-30 20:58:15,746.2
2021-07-30 21:00:15,746.2
2021-07-30 21:02:15,746.3
2021-07-30 21:04:15,746.3
2021-07-30 21:06:15,746.2
2021-07-30 21:08:15,746.3
2021-07-30 21:10:15,746.3
2021-07-30 21:12:15,746.3
2021-07-30 21:14:15,746.3
2021-07-30 21:16:15,746.3
2021-07-30 21:18:15,746.3
2021-07-30 21:20:15,746.3
2021-07-30 21:22:15,746.3
2021-07-30 21:24:15,746.3
2021-07-30 21:26:15,746.3
2021-07-30 21:28:15,746.3
2021-07-30 21:30:15,746.3
2021-07-30 21:32:15,746.2
2021-07-30 21:34:16,746.2
2021-07-30 21:36:16,746.2
2021-07-30 21:38:16,746.3
2021-07-30 21:40:16,746.3
2021-07-30 21:42:16,746.2
2021-07-30 21:44:15,746.2
2021-07-30 21:46:16,746.3
2021-07-30 21:48:15,746.2
2021-07-30 21:50:15,746.3
2021-07-30 21:52:16,746.3
2021-07-30 21:54:15,746.3
2021-07-30 21:56:15,746.3
2021-07-30 21:58:15,746.2
2021-07-30 22:00:15,746.3
2021-07-30 22:02:15,746.3
2021-07-30 22:04:15,746.3
2021-07-30 22:06:15,746.3
2021-07-30 22:08:15,746.3
2021-07-30 22:10:15,746.3
2021-07-30 22:12:15,746.3
2021-07-30 22:14:15,746.3
2021-07-30 22:16:15,746.2
2021-07-30 22:18:15,746.3
2021-07-30 22:20:15,746.2
2021-07-30 22:22:15,746.3
2021-07-30 22:24:15,746.3
2021-07-30 22:26:15,746.3
2021-07-30 22:28:15,746.3
2021-07-30 22:30:15,746.3
2021-07-30 22:32:16,746.3
2021-07-30 22:34:16,746.3
2021-07-30 22:36:16,746.3
2021-07-30 22:38:16,746.3
2021-07-30 22:40:16,746.2
2021-07-30 22:42:16,746.2
2021-07-30 22:44:16,746.2
2021-07-30 22:46:15,746.2
2021-07-30 22:48:15,746.3
2021-07-30 22:50:15,746.3
2021-07-30 22:52:15,746.3
2021-07-30 22:54:15,746.3
2021-07-30 22:56:15,746.3
2021-07-30 22:58:15,746.3
2021-07-30 23:00:15,746.3
