ds,y
2021-07-31 01:58:14,75.3
2021-07-31 02:00:15,75.3
2021-07-31 02:02:15,75.3
2021-07-31 02:04:15,75.3
2021-07-31 02:06:15,75.3
2021-07-31 02:08:15,75.3
2021-07-31 02:10:15,75.3
2021-07-31 02:12:15,75.3
2021-07-31 02:14:15,75.3
2021-07-31 02:16:15,75.3
2021-07-31 02:18:15,75.4
2021-07-31 02:20:15,75.4
2021-07-31 02:22:15,75.3
2021-07-31 02:24:15,75.4
2021-07-31 02:26:15,75.4
2021-07-31 02:28:15,75.4
2021-07-31 02:30:15,75.4
2021-07-31 02:32:15,75.4
2021-07-31 02:34:15,75.4
2021-07-31 02:36:15,75.4
2021-07-31 02:38:14,75.4
2021-07-31 02:40:15,75.4
2021-07-31 02:42:15,75.4
2021-07-31 02:44:15,75.4
2021-07-31 02:46:15,75.4
2021-07-31 02:48:15,75.4
2021-07-31 02:50:14,75.4
2021-07-31 02:52:14,75.4
2021-07-31 02:54:15,75.4
2021-07-31 02:58:15,75.4
2021-07-31 03:00:15,75.4
2021-07-31 03:02:15,75.5
2021-07-31 03:04:15,75.5
2021-07-31 03:06:14,75.5
2021-07-31 03:08:14,75.5
2021-07-31 03:10:14,75.5
2021-07-31 03:12:14,75.5
2021-07-31 03:14:15,75.5
2021-07-31 03:16:15,75.4
2021-07-31 03:18:14,75.4
2021-07-31 03:20:14,75.5
2021-07-31 03:22:14,75.5
2021-07-31 03:24:14,75.5
2021-07-31 03:26:14,75.5
2021-07-31 03:28:14,75.5
2021-07-31 03:30:15,75.5
2021-07-31 03:32:14,75.5
2021-07-31 03:34:14,75.5
2021-07-31 03:36:15,75.4
2021-07-31 03:38:15,75.5
2021-07-31 03:40:14,75.4
2021-07-31 03:42:15,75.5
2021-07-31 03:44:15,75.5
2021-07-31 03:46:14,75.4
2021-07-31 03:48:14,75.5
2021-07-31 03:50:14,75.5
2021-07-31 03:52:14,75.5
2021-07-31 03:54:14,75.4
2021-07-31 03:56:15,75.4
2021-07-31 03:58:14,75.4
2021-07-31 04:00:14,75.4
2021-07-31 04:02:14,75.4
2021-07-31 04:04:14,75.4
2021-07-31 04:06:14,75.4
2021-07-31 04:08:14,75.4
2021-07-31 04:10:15,75.4
2021-07-31 04:12:14,75.4
2021-07-31 04:14:14,75.4
2021-07-31 04:16:14,75.4
2021-07-31 04:18:14,75.4
2021-07-31 04:20:14,75.4
2021-07-31 04:22:14,75.3
2021-07-31 04:24:14,75.4
2021-07-31 04:26:14,75.3
2021-07-31 04:28:14,75.3
2021-07-31 04:30:14,75.3
2021-07-31 04:32:15,75.3
2021-07-31 04:34:14,75.3
2021-07-31 04:36:14,75.4
2021-07-31 04:38:14,75.4
2021-07-31 04:40:14,75.4
2021-07-31 04:42:14,75.4
2021-07-31 04:44:14,75.4
2021-07-31 04:46:14,75.4
2021-07-31 04:48:14,75.4
2021-07-31 04:50:15,75.4
2021-07-31 04:52:14,75.4
2021-07-31 04:54:15,75.4
2021-07-31 04:56:14,75.4
2021-07-31 04:58:14,75.4
2021-07-31 05:00:15,75.4
2021-07-31 05:02:14,75.4
2021-07-31 05:04:15,75.4
2021-07-31 05:06:14,75.4
2021-07-31 05:08:14,75.4
2021-07-31 05:10:14,75.3
2021-07-31 05:12:14,75.4
2021-07-31 05:14:14,75.3
2021-07-31 05:16:15,75.4
2021-07-31 05:18:15,75.3
2021-07-31 05:20:14,75.4
2021-07-31 05:22:14,75.4
2021-07-31 05:24:14,75.3
2021-07-31 05:26:14,75.4
2021-07-31 05:28:14,75.3
2021-07-31 05:30:14,75.4
2021-07-31 05:32:14,75.4
2021-07-31 05:34:14,75.4
2021-07-31 05:36:15,75.4
2021-07-31 05:38:14,75.4
2021-07-31 05:40:15,75.4
2021-07-31 05:42:14,75.3
2021-07-31 05:44:14,75.4
2021-07-31 05:46:14,75.3
2021-07-31 05:48:14,75.3
2021-07-31 05:50:15,75.4
2021-07-31 05:52:14,75.4
2021-07-31 05:54:14,75.4
2021-07-31 05:56:15,75.3
2021-07-31 05:58:14,75.4
2021-07-31 06:00:14,75.4
2021-07-31 06:02:14,75.3
2021-07-31 06:04:15,75.4
2021-07-31 06:06:14,75.3
2021-07-31 06:08:14,75.4
2021-07-31 06:10:15,75.3
2021-07-31 06:12:14,75.4
2021-07-31 06:14:14,75.3
2021-07-31 06:16:14,75.3
2021-07-31 06:18:14,75.4
2021-07-31 06:20:14,75.3
2021-07-31 06:22:14,75.3
2021-07-31 06:24:14,75.3
2021-07-31 06:26:14,75.3
2021-07-31 06:28:14,75.4
2021-07-31 06:30:14,75.4
2021-07-31 06:32:15,75.3
2021-07-31 06:34:14,75.4
2021-07-31 06:36:14,75.4
2021-07-31 06:38:14,75.4
2021-07-31 06:40:15,75.4
2021-07-31 06:42:14,75.4
2021-07-31 06:44:14,75.4
2021-07-31 06:46:15,75.3
2021-07-31 06:48:14,75.4
2021-07-31 06:50:14,75.4
2021-07-31 06:52:14,75.3
2021-07-31 06:54:14,75.3
2021-07-31 06:56:14,75.4
2021-07-31 06:58:14,75.3
2021-07-31 07:00:14,75.4
2021-07-31 07:02:15,75.4
2021-07-31 07:04:14,75.4
2021-07-31 07:06:14,75.3
2021-07-31 07:08:14,75.4
2021-07-31 07:10:14,75.4
2021-07-31 07:12:15,75.4
2021-07-31 07:14:14,75.3
2021-07-31 07:16:14,75.4
2021-07-31 07:18:14,75.4
2021-07-31 07:20:14,75.3
2021-07-31 07:22:14,75.4
2021-07-31 07:24:14,75.4
2021-07-31 07:26:14,75.4
2021-07-31 07:28:14,75.3
2021-07-31 07:30:15,75.4
2021-07-31 07:32:14,75.3
2021-07-31 07:34:14,75.4
2021-07-31 07:36:14,75.4
2021-07-31 07:38:14,75.4
2021-07-31 07:40:14,75.3
2021-07-31 07:42:15,75.3
2021-07-31 07:44:14,75.4
2021-07-31 07:46:15,75.4
2021-07-31 07:48:14,75.3
2021-07-31 07:50:15,75.4
2021-07-31 07:52:14,75.4
2021-07-31 07:54:15,75.4
2021-07-31 07:56:14,75.4
2021-07-31 07:58:14,75.4
2021-07-31 08:00:14,75.4
2021-07-31 08:02:14,75.4
2021-07-31 08:04:14,75.4
2021-07-31 08:06:15,75.4
2021-07-31 08:08:14,75.4
2021-07-31 08:10:15,75.4
2021-07-31 08:12:15,75.4
2021-07-31 08:14:14,75.4
2021-07-31 08:16:15,75.4
2021-07-31 08:18:15,75.4
2021-07-31 08:20:14,75.4
2021-07-31 08:22:14,75.4
2021-07-31 08:24:15,75.4
2021-07-31 08:26:15,75.4
2021-07-31 08:28:15,75.4
2021-07-31 08:30:15,75.4
2021-07-31 08:32:15,75.4
2021-07-31 08:34:15,75.4
2021-07-31 08:36:15,75.4
2021-07-31 08:38:15,75.4
2021-07-31 08:40:15,75.4
2021-07-31 08:42:14,75.4
2021-07-31 08:44:15,75.4
2021-07-31 08:46:15,75.4
2021-07-31 08:48:15,75.4
2021-07-31 08:50:15,75.4
2021-07-31 08:52:14,75.4
2021-07-31 08:54:14,75.4
2021-07-31 08:56:14,75.4
2021-07-31 08:58:15,75.3
2021-07-31 09:00:15,75.4
2021-07-31 09:02:15,75.3
2021-07-31 09:04:15,75.4
2021-07-31 09:06:15,75.3
2021-07-31 09:08:14,75.3
2021-07-31 09:10:14,75.3
2021-07-31 09:12:15,75.3
2021-07-31 09:14:15,75.3
2021-07-31 09:16:14,75.3
2021-07-31 09:18:14,75.3
2021-07-31 09:20:14,75.3
2021-07-31 09:22:14,75.3
2021-07-31 09:24:14,75.3
2021-07-31 09:26:15,75.3
2021-07-31 09:28:14,75.3
2021-07-31 09:30:14,75.2
2021-07-31 09:32:14,75.2
2021-07-31 09:34:14,75.2
2021-07-31 09:36:14,75.2
2021-07-31 09:38:14,75.2
2021-07-31 09:40:14,75.2
2021-07-31 09:42:14,75.2
2021-07-31 09:44:14,75.2
2021-07-31 09:46:14,75.2
2021-07-31 09:48:14,75.1
2021-07-31 09:50:14,75.1
2021-07-31 09:52:14,75.1
2021-07-31 09:54:15,75.1
2021-07-31 09:56:14,75.1
2021-07-31 09:58:14,75.1
2021-07-31 10:00:14,75.1
2021-07-31 10:02:14,75.0
2021-07-31 10:04:15,75.0
2021-07-31 10:06:14,75.0
2021-07-31 10:08:14,75.0
2021-07-31 10:10:14,75.0
2021-07-31 10:12:14,75.0
2021-07-31 10:14:14,75.0
2021-07-31 10:16:15,75.0
2021-07-31 10:18:15,75.0
2021-07-31 10:20:15,74.9
2021-07-31 10:22:14,74.9
2021-07-31 10:24:14,74.9
2021-07-31 10:26:14,74.9
2021-07-31 10:28:14,74.9
2021-07-31 10:30:14,74.9
2021-07-31 10:32:14,74.9
2021-07-31 10:34:14,74.9
2021-07-31 10:36:14,74.9
2021-07-31 10:38:14,74.9
2021-07-31 10:40:14,74.8
2021-07-31 10:42:15,74.8
2021-07-31 10:44:14,74.8
2021-07-31 10:46:14,74.8
2021-07-31 10:48:14,74.8
2021-07-31 10:50:15,74.8
2021-07-31 10:52:14,74.8
2021-07-31 10:54:14,74.8
2021-07-31 10:56:14,74.8
2021-07-31 10:58:14,74.8
2021-07-31 11:00:14,74.8
2021-07-31 11:02:14,74.8
2021-07-31 11:04:14,74.8
2021-07-31 11:06:14,74.8
2021-07-31 11:08:14,74.7
2021-07-31 11:10:14,74.7
2021-07-31 11:12:15,74.7
2021-07-31 11:14:14,74.7
2021-07-31 11:16:14,74.7
2021-07-31 11:18:14,74.7
2021-07-31 11:20:14,74.7
2021-07-31 11:22:14,74.7
2021-07-31 11:24:14,74.7
2021-07-31 11:26:14,74.7
2021-07-31 11:28:14,74.7
2021-07-31 11:30:14,74.7
2021-07-31 11:32:14,74.7
2021-07-31 11:34:14,74.7
2021-07-31 11:36:14,74.7
2021-07-31 11:38:14,74.7
2021-07-31 11:40:14,74.7
2021-07-31 11:42:14,74.7
2021-07-31 11:44:14,74.7
2021-07-31 11:46:14,74.7
2021-07-31 11:48:14,74.6
2021-07-31 11:50:14,74.6
2021-07-31 11:52:14,74.7
2021-07-31 11:54:14,74.6
2021-07-31 11:56:14,74.6
2021-07-31 11:58:15,74.6
2021-07-31 12:00:14,74.6
2021-07-31 12:02:14,74.7
2021-07-31 12:04:14,74.6
2021-07-31 12:06:15,74.7
2021-07-31 12:08:14,74.7
2021-07-31 12:10:14,74.7
2021-07-31 12:12:14,74.7
2021-07-31 12:14:14,74.7
2021-07-31 12:16:14,74.7
